Data;DataExcel;SetorIndustrial;Regiao;Consumo;DataVersao
20250101;01/01/2025;33 - MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Norte;1.057.406;22/09/2025
20250101;01/01/2025;33 - MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Sudeste;22.771.093;22/09/2025
20250101;01/01/2025;33 - MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Sul;16.708.200.000.000.000;22/09/2025
20250101;01/01/2025;35 - ELETRICIDADE, GÁS E OUTRAS UTILIDADES;Centro-Oeste;4.059.274;22/09/2025
20250101;01/01/2025;35 - ELETRICIDADE, GÁS E OUTRAS UTILIDADES;Nordeste;10.555.837;22/09/2025
20250101;01/01/2025;35 - ELETRICIDADE, GÁS E OUTRAS UTILIDADES;Norte;15.087.030.000.000.000;22/09/2025
20250101;01/01/2025;35 - ELETRICIDADE, GÁS E OUTRAS UTILIDADES;Sudeste;23.391.333;22/09/2025
20250101;01/01/2025;35 - ELETRICIDADE, GÁS E OUTRAS UTILIDADES;Sul;17.777.148;22/09/2025
20250101;01/01/2025;36 - CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;Centro-Oeste;13.03;22/09/2025
20250101;01/01/2025;36 - CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;Nordeste;188.026;22/09/2025
20250101;01/01/2025;36 - CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;Norte;15.683.606;22/09/2025
20250101;01/01/2025;36 - CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;Sudeste;6.510.920.000.000.000;22/09/2025
20250101;01/01/2025;36 - CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;Sul;7.773;22/09/2025
20250101;01/01/2025;37 - ESGOTO E ATIVIDADES RELACIONADAS;Centro-Oeste;104.0;22/09/2025
20250101;01/01/2025;37 - ESGOTO E ATIVIDADES RELACIONADAS;Nordeste;37.479.999.999.999.900;22/09/2025
20250101;01/01/2025;37 - ESGOTO E ATIVIDADES RELACIONADAS;Norte;104.717;22/09/2025
20250101;01/01/2025;37 - ESGOTO E ATIVIDADES RELACIONADAS;Sudeste;1.074.583;22/09/2025
20250101;01/01/2025;38 - COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS;;;
20250101;01/01/2025;38 - COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS;;;
20250101;01/01/2025;38 - COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS;;;
20250101;01/01/2025;38 - COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS;;;
20250101;01/01/2025;38 - COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS;;;
20250101;01/01/2025;39 - DESCONTAMINAÇÃO E OUTROS SERVIÇOS DE GESTÃO DE RESÍDUOS;Centro-Oeste;0.1;22/09/2025
20250101;01/01/2025;39 - DESCONTAMINAÇÃO E OUTROS SERVIÇOS DE GESTÃO DE RESÍDUOS;Norte;-13.627.995;22/09/2025
20250101;01/01/2025;39 - DESCONTAMINAÇÃO E OUTROS SERVIÇOS DE GESTÃO DE RESÍDUOS;Sudeste;9.927.000.000.000.000;22/09/2025
20250101;01/01/2025;39 - DESCONTAMINAÇÃO E OUTROS SERVIÇOS DE GESTÃO DE RESÍDUOS;Sul;1.754;22/09/2025
20250101;01/01/2025;41 - CONSTRUÇÃO DE EDIFÍCIOS;Centro-Oeste;1.584.023;22/09/2025
20250101;01/01/2025;41 - CONSTRUÇÃO DE EDIFÍCIOS;Nordeste;22.822.929.999.999.900;22/09/2025
20250101;01/01/2025;41 - CONSTRUÇÃO DE EDIFÍCIOS;Norte;2.255.349;22/09/2025
20250101;01/01/2025;41 - CONSTRUÇÃO DE EDIFÍCIOS;Sudeste;67.487.620.000.000.000;22/09/2025
20250101;01/01/2025;41 - CONSTRUÇÃO DE EDIFÍCIOS;Sul;34.156.465;22/09/2025
20250101;01/01/2025;42 - OBRAS DE INFRA-ESTRUTURA;Centro-Oeste;1.319.741;22/09/2025
20250101;01/01/2025;42 - OBRAS DE INFRA-ESTRUTURA;Nordeste;19.123.149.999.999.900;22/09/2025
20250101;01/01/2025;42 - OBRAS DE INFRA-ESTRUTURA;Norte;826.35;22/09/2025
20250101;01/01/2025;42 - OBRAS DE INFRA-ESTRUTURA;Sudeste;8.212.739.000.000.000;22/09/2025
20250101;01/01/2025;42 - OBRAS DE INFRA-ESTRUTURA;Sul;5.103.694.999.999.990;22/09/2025
20250101;01/01/2025;43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;Centro-Oeste;4.046.364;22/09/2025
20250101;01/01/2025;43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;Nordeste;392.203;22/09/2025
20250101;01/01/2025;43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;Norte;29.239.939.999.999.900;22/09/2025
20250101;01/01/2025;43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;Sudeste;3.272.595;22/09/2025
20250101;01/01/2025;43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;Sul;23.312.045;22/09/2025
20241201;01/12/2024;05 - EXTRAÇÃO DE CARVÃO MINERAL;Centro-Oeste;1.153;22/09/2025
20241201;01/12/2024;05 - EXTRAÇÃO DE CARVÃO MINERAL;Nordeste;8.295.400.000.000.000;22/09/2025
20241201;01/12/2024;05 - EXTRAÇÃO DE CARVÃO MINERAL;Norte;31.401;22/09/2025
20241201;01/12/2024;05 - EXTRAÇÃO DE CARVÃO MINERAL;Sudeste;10.184.162;22/09/2025
20241201;01/12/2024;05 - EXTRAÇÃO DE CARVÃO MINERAL;Sul;39.412.410.000.000.000;22/09/2025
20241201;01/12/2024;06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;Centro-Oeste;6.8;22/09/2025
20241201;01/12/2024;06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;Nordeste;94.624.272;22/09/2025
20241201;01/12/2024;06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;Norte;74.0;22/09/2025
20241201;01/12/2024;06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;Sudeste;15.948.217;22/09/2025
20241201;01/12/2024;06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;Sul;2.525.898;22/09/2025
20241201;01/12/2024;07 - EXTRAÇÃO DE MINERAIS METÁLICOS;Centro-Oeste;70365.59;22/09/2025
20241201;01/12/2024;07 - EXTRAÇÃO DE MINERAIS METÁLICOS;Nordeste;118.980.614;22/09/2025
20241201;01/12/2024;07 - EXTRAÇÃO DE MINERAIS METÁLICOS;Norte;345.258.783;22/09/2025
20241201;01/12/2024;07 - EXTRAÇÃO DE MINERAIS METÁLICOS;Sudeste;760.853.852;22/09/2025
20241201;01/12/2024;07 - EXTRAÇÃO DE MINERAIS METÁLICOS;Sul;839.573;22/09/2025
20241201;01/12/2024;08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;Centro-Oeste;4.950.343.000.000.000;22/09/2025
20241201;01/12/2024;08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;Nordeste;49.143.614;22/09/2025
20241201;01/12/2024;08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;Norte;16.226.401;22/09/2025
20241201;01/12/2024;08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;Sudeste;11.360.194.300.000.000;22/09/2025
20241201;01/12/2024;08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;Sul;26.348.128.999.999.900;22/09/2025
20241201;01/12/2024;09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;Centro-Oeste;49.068.300.000.000.000;22/09/2025
20241201;01/12/2024;09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;Nordeste;20.805.617;22/09/2025
20241201;01/12/2024;09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;Norte;2.474.188;22/09/2025
20241201;01/12/2024;09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;Sudeste;3.069.367;22/09/2025
20241201;01/12/2024;09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;Sul;13.180.700.000.000.000;22/09/2025
20241201;01/12/2024;10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Centro-Oeste;35.187.704.199.999.900;22/09/2025
20241201;01/12/2024;10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Nordeste;20.780.713.600.000.000;22/09/2025
20241201;01/12/2024;10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Norte;118.128.201;22/09/2025
20241201;01/12/2024;10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Sudeste;7.659.045.279.999.990;22/09/2025
20241201;01/12/2024;10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Sul;825.572.649;22/09/2025
20241201;01/12/2024;11 - FABRICAÇÃO DE BEBIDAS;Centro-Oeste;18.570.994;22/09/2025
20241201;01/12/2024;11 - FABRICAÇÃO DE BEBIDAS;Nordeste;67.591.897;22/09/2025
20241201;01/12/2024;11 - FABRICAÇÃO DE BEBIDAS;Norte;14.868.628;22/09/2025
20241201;01/12/2024;11 - FABRICAÇÃO DE BEBIDAS;Sudeste;125.821.676;22/09/2025
20241201;01/12/2024;11 - FABRICAÇÃO DE BEBIDAS;Sul;5.201.375.699.999.990;22/09/2025
20241201;01/12/2024;12 - FABRICAÇÃO DE PRODUTOS DO FUMO;Centro-Oeste;29.246;22/09/2025
20241201;01/12/2024;12 - FABRICAÇÃO DE PRODUTOS DO FUMO;Nordeste;32.353.000.000.000.000;22/09/2025
20241201;01/12/2024;12 - FABRICAÇÃO DE PRODUTOS DO FUMO;Norte;7.0;22/09/2025
20241201;01/12/2024;12 - FABRICAÇÃO DE PRODUTOS DO FUMO;Sudeste;4.172.583;22/09/2025
20241201;01/12/2024;12 - FABRICAÇÃO DE PRODUTOS DO FUMO;Sul;7.251.406;22/09/2025
20241201;01/12/2024;13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS;Centro-Oeste;9.566.505.000.000.000;22/09/2025
20241201;01/12/2024;13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS;Nordeste;110.575.443;22/09/2025
20241201;01/12/2024;13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS;Norte;18.046.439.999.999.900;22/09/2025
20241201;01/12/2024;13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS;Sudeste;205.560.658;22/09/2025
20241201;01/12/2024;13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS;Sul;133.689.265;22/09/2025
20241201;01/12/2024;14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Centro-Oeste;1.364.613;22/09/2025
20241201;01/12/2024;14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Nordeste;9.396.954;22/09/2025
20241201;01/12/2024;14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Norte;43.244.999.999.999.900;22/09/2025
20241201;01/12/2024;14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Sudeste;25.223.992;22/09/2025
20241201;01/12/2024;14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Sul;13.844.131.999.999.900;22/09/2025
20241201;01/12/2024;15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Centro-Oeste;7.185.258;22/09/2025
20241201;01/12/2024;15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Nordeste;43.076.574;22/09/2025
20241201;01/12/2024;15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Norte;3.551.773;22/09/2025
20241201;01/12/2024;15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Sudeste;25.886.197.999.999.900;22/09/2025
20241201;01/12/2024;15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Sul;35.946.964;22/09/2025
20241201;01/12/2024;16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA;Centro-Oeste;10.383.538.999.999.900;22/09/2025
20241201;01/12/2024;16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA;Nordeste;15.420.620.000.000.000;22/09/2025
20241201;01/12/2024;16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA;Norte;12.972.504;22/09/2025
20241201;01/12/2024;16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA;Sudeste;9.558.625.999.999.990;22/09/2025
20241201;01/12/2024;16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA;Sul;20.330.398.399.999.900;22/09/2025
20241201;01/12/2024;17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Centro-Oeste;14.396.517.999.999.900;22/09/2025
20241201;01/12/2024;17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Nordeste;57.093.742.000.000.000;22/09/2025
20241201;01/12/2024;17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Norte;8.268.719;22/09/2025
20241201;01/12/2024;17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Sudeste;4.067.801.549.999.990;22/09/2025
20241201;01/12/2024;17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Sul;32.972.444.200.000.000;22/09/2025
20241201;01/12/2024;18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;Centro-Oeste;6.155.179.999.999.990;22/09/2025
20241201;01/12/2024;18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;Nordeste;2.344.491;22/09/2025
20241201;01/12/2024;18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;Norte;2.252.465;22/09/2025
20241201;01/12/2024;18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;Sudeste;29.755.732.000.000.000;22/09/2025
20241201;01/12/2024;18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;Sul;8.218.722;22/09/2025
20241201;01/12/2024;19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;Centro-Oeste;8.388.007;22/09/2025
20241201;01/12/2024;19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;Nordeste;50.703.909.999.999.900;22/09/2025
20241201;01/12/2024;19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;Norte;23.043.309.999.999.900;22/09/2025
20241201;01/12/2024;19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;Sudeste;12.286.015.699.999.900;22/09/2025
20241201;01/12/2024;19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;Sul;45.598.631;22/09/2025
20241201;01/12/2024;20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS;Centro-Oeste;13.995.964;22/09/2025
20241201;01/12/2024;20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS;Nordeste;42.788.602.200.000.000;22/09/2025
20241201;01/12/2024;20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS;Norte;17677.63;22/09/2025
20241201;01/12/2024;20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS;Sudeste;1.004.742.026;22/09/2025
20241201;01/12/2024;20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS;Sul;177.363.689;22/09/2025
20241201;01/12/2024;21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;Centro-Oeste;18.361.789;22/09/2025
20241201;01/12/2024;21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;Nordeste;9.445.199.999.999.990;22/09/2025
20241201;01/12/2024;21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;Norte;286.496;22/09/2025
20241201;01/12/2024;21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;Sudeste;8.690.780.699.999.990;22/09/2025
20241201;01/12/2024;21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;Sul;14.544.748.000.000.000;22/09/2025
20241201;01/12/2024;22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;Centro-Oeste;25.669.819;22/09/2025
20241201;01/12/2024;22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;Nordeste;152.246.683;22/09/2025
20241201;01/12/2024;22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;Norte;47.991.634;22/09/2025
20241201;01/12/2024;22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;Sudeste;502.997.207;22/09/2025
20241201;01/12/2024;22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;Sul;211686.54;22/09/2025
20241201;01/12/2024;23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;Centro-Oeste;9.152.040.400.000.000;22/09/2025
20241201;01/12/2024;23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;Nordeste;21.363.332.099.999.900;22/09/2025
20241201;01/12/2024;23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;Norte;34.649.929.000.000.000;22/09/2025
20241201;01/12/2024;23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;Sudeste;6.732.407.519.999.990;22/09/2025
20241201;01/12/2024;23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;Sul;185.066.453;22/09/2025
20241201;01/12/2024;24 - METALURGIA;Centro-Oeste;172.868.691;22/09/2025
20241201;01/12/2024;24 - METALURGIA;Nordeste;738.950.635;22/09/2025
20241201;01/12/2024;24 - METALURGIA;Norte;8.244.882.590.000.000;22/09/2025
20241201;01/12/2024;24 - METALURGIA;Sudeste;22.602.028.869.999.900;22/09/2025
20241201;01/12/2024;24 - METALURGIA;Sul;19.080.198.400.000.000;22/09/2025
20241201;01/12/2024;25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;Centro-Oeste;11.158.625.000.000.000;22/09/2025
20241201;01/12/2024;25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;Nordeste;30.314.483.999.999.900;22/09/2025
20241201;01/12/2024;25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;Norte;63.815.019.999.999.900;22/09/2025
20241201;01/12/2024;25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;Sudeste;200.581.753;22/09/2025
20241201;01/12/2024;25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;Sul;103.782.687;22/09/2025
20241201;01/12/2024;26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;Centro-Oeste;42.885.999.999.999.900;22/09/2025
20241201;01/12/2024;26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;Nordeste;40.265.099.999.999.900;22/09/2025
20241201;01/12/2024;26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;Norte;24.481.359;22/09/2025
20241201;01/12/2024;26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;Sudeste;26.855.196;22/09/2025
20241201;01/12/2024;26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;Sul;12.607.129;22/09/2025
20241201;01/12/2024;27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;Centro-Oeste;29.511.440.000.000.000;22/09/2025
20241201;01/12/2024;27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;Nordeste;13.355.439;22/09/2025
20241201;01/12/2024;27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;Norte;12.484.835.000.000.000;22/09/2025
20241201;01/12/2024;27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;Sudeste;99.685.117;22/09/2025
20241201;01/12/2024;27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;Sul;4.931.958.899.999.990;22/09/2025
20241201;01/12/2024;28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Centro-Oeste;23.523.289.999.999.900;22/09/2025
20241201;01/12/2024;28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Nordeste;3.327.738;22/09/2025
20241201;01/12/2024;28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Norte;6.052.963;22/09/2025
20241201;01/12/2024;28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Sudeste;12.882.442.299.999.900;22/09/2025
20241201;01/12/2024;28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Sul;91.983.647;22/09/2025
20241201;01/12/2024;29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;Centro-Oeste;6.048.727.999.999.990;22/09/2025
20241201;01/12/2024;29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;Nordeste;31.415.022;22/09/2025
20241201;01/12/2024;29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;Norte;6.162.318;22/09/2025
20241201;01/12/2024;29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;Sudeste;41.319.723.799.999.900;22/09/2025
20241201;01/12/2024;29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;Sul;112.661.911;22/09/2025
20241201;01/12/2024;30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;Centro-Oeste;43.485;22/09/2025
20241201;01/12/2024;30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;Nordeste;3.719.635.999.999.990;22/09/2025
20241201;01/12/2024;30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;Norte;18.110.892;22/09/2025
20241201;01/12/2024;30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;Sudeste;26.701.204.999.999.900;22/09/2025
20241201;01/12/2024;30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;Sul;6.342.967.000.000.000;22/09/2025
20241201;01/12/2024;31 - FABRICAÇÃO DE MÓVEIS;Centro-Oeste;2.038.899;22/09/2025
20241201;01/12/2024;31 - FABRICAÇÃO DE MÓVEIS;Nordeste;57.783.009.999.999.900;22/09/2025
20241201;01/12/2024;31 - FABRICAÇÃO DE MÓVEIS;Norte;15.964.309.999.999.900;22/09/2025
20241201;01/12/2024;31 - FABRICAÇÃO DE MÓVEIS;Sudeste;36.223.234;22/09/2025
20241201;01/12/2024;31 - FABRICAÇÃO DE MÓVEIS;Sul;56.579.028;22/09/2025
20241201;01/12/2024;32 - FABRICAÇÃO DE PRODUTOS DIVERSOS;Centro-Oeste;27.786.510.000.000.000;22/09/2025
20241201;01/12/2024;32 - FABRICAÇÃO DE PRODUTOS DIVERSOS;Nordeste;3.139.294;22/09/2025
20241201;01/12/2024;32 - FABRICAÇÃO DE PRODUTOS DIVERSOS;Norte;2.159.683;22/09/2025
20241201;01/12/2024;32 - FABRICAÇÃO DE PRODUTOS DIVERSOS;Sudeste;53.836.238;22/09/2025
20241201;01/12/2024;32 - FABRICAÇÃO DE PRODUTOS DIVERSOS;Sul;25.139.687;22/09/2025
20241201;01/12/2024;33 - MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Centro-Oeste;137.865;22/09/2025
20241201;01/12/2024;33 - MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Nordeste;4.042.623;22/09/2025
20241201;01/12/2024;33 - MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Norte;1.038.506;22/09/2025
20241201;01/12/2024;33 - MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Sudeste;25.788.104;22/09/2025
20241201;01/12/2024;33 - MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Sul;38.126.000.000.000.000;22/09/2025
20241201;01/12/2024;35 - ELETRICIDADE, GÁS E OUTRAS UTILIDADES;Centro-Oeste;3.672.777;22/09/2025
20241201;01/12/2024;35 - ELETRICIDADE, GÁS E OUTRAS UTILIDADES;Nordeste;12.349.812;22/09/2025
20241201;01/12/2024;35 - ELETRICIDADE, GÁS E OUTRAS UTILIDADES;Norte;1.625.418;22/09/2025
20241201;01/12/2024;35 - ELETRICIDADE, GÁS E OUTRAS UTILIDADES;Sudeste;15.187.407;22/09/2025
20241201;01/12/2024;35 - ELETRICIDADE, GÁS E OUTRAS UTILIDADES;Sul;18.443.071;22/09/2025
20241201;01/12/2024;36 - CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;Centro-Oeste;5.561;22/09/2025
20241201;01/12/2024;36 - CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;Nordeste;210.595;22/09/2025
20241201;01/12/2024;36 - CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;Norte;16.490.041.999.999.900;22/09/2025
20241201;01/12/2024;36 - CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;Sudeste;6462.03;22/09/2025
20241201;01/12/2024;36 - CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;Sul;68.17;22/09/2025
